LR: 0.0001, buffer: 100000, upd: 0.0004
Ep: 421, Reward: -15.384615384615078, Avg: -38.881655825225295
Ep: 422, Reward: -35.06493506493515, Avg: -38.799681062399465
Ep: 423, Reward: -35.77981651376167, Avg: -38.70293377299162
Ep: 424, Reward: -18.51851851851831, Avg: -38.81062818326905
Ep: 425, Reward: -35.48387096774198, Avg: -38.953997358896295
Ep: 426, Reward: -32.47588424437315, Avg: -38.6316973778106
Ep: 427, Reward: -55.78231292517046, Avg: -38.77958261886355
Ep: 428, Reward: -10.769230769230694, Avg: -38.71759983630315
Ep: 429, Reward: 16.78832116788341, Avg: -38.12794791714131
Ep: 430, Reward: -43.70860927152343, Avg: -37.863047254889665
Ep: 431, Reward: -55.22388059701549, Avg: -38.12702983310181
Ep: 432, Reward: -38.70967741935492, Avg: -38.189802282971044
Ep: 433, Reward: 17.437722419928804, Avg: -37.59682040760896
Ep: 434, Reward: -26.174496644295402, Avg: -37.23757412040759
Ep: 435, Reward: -45.255474452554985, Avg: -37.26939715761606
Ep: 436, Reward: -57.79220779220821, Avg: -37.2639859022048
Ep: 437, Reward: -12.891986062717582, Avg: -36.741337818581094
Ep: 438, Reward: -28.825622775800817, Avg: -36.98900364043504
Ep: 439, Reward: -35.18518518518532, Avg: -37.12656977800118
Ep: 440, Reward: -42.23826714801513, Avg: -37.30366943061341
Ep: 441, Reward: -25.266903914590742, Avg: -36.93801785907229
Ep: 442, Reward: -32.14285714285711, Avg: -37.00677739135495
Ep: 443, Reward: -56.20437956204427, Avg: -36.91102651016931
Ep: 444, Reward: -25.53191489361726, Avg: -37.085073574299834
Ep: 445, Reward: -25.531914893617014, Avg: -36.723667984560045
Ep: 446, Reward: -18.819188191882123, Avg: -36.371223824076026
Ep: 447, Reward: -65.51724137931083, Avg: -36.71605141028293
Ep: 448, Reward: -33.99339933993409, Avg: -36.75886080304329
Ep: 449, Reward: -8.163265306122348, Avg: -36.461611468526876
Ep: 450, Reward: -54.70383275261363, Avg: -36.408649796053005
Ep: 451, Reward: -45.39249146757709, Avg: -36.212225060379126
Ep: 452, Reward: 22.13740458015278, Avg: -35.691487957252754
Ep: 453, Reward: -44.44444444444475, Avg: -35.82445699186114
Ep: 454, Reward: -10.82802547770687, Avg: -35.38581168029516
Ep: 455, Reward: -50.464396284830144, Avg: -35.70126645395427
Ep: 456, Reward: -28.32764505119448, Avg: -35.72279793802326
Ep: 457, Reward: -51.14006514658012, Avg: -36.041216133348705
Ep: 458, Reward: 25.899280575538672, Avg: -35.11117069601436
Ep: 459, Reward: 22.37762237762203, Avg: -34.49056907541274
Ep: 460, Reward: -27.586206896551605, Avg: -34.50848061434292
Ep: 461, Reward: -32.88590604026857, Avg: -34.48140747135578
Ep: 462, Reward: -20.454545454545215, Avg: -34.30413474408305
Ep: 463, Reward: -21.311475409836056, Avg: -34.236427580373196
Ep: 464, Reward: -36.87707641196019, Avg: -34.233769773064225
Ep: 465, Reward: -81.48148148148108, Avg: -34.754904290481264
Ep: 466, Reward: -31.271477663230204, Avg: -34.698249697744195
Ep: 467, Reward: -36.56716417910494, Avg: -34.71460627104209
Ep: 468, Reward: -30.909090909091272, Avg: -34.5070808659336
Ep: 469, Reward: -34.853420195439924, Avg: -34.109583321856256
Ep: 470, Reward: 9.433962264151196, Avg: -33.83223716326703
Ep: 471, Reward: 5.660377358490003, Avg: -33.21358959406169
Ep: 472, Reward: -66.44295302013465, Avg: -33.52427762766439
Ep: 473, Reward: -35.15358361774776, Avg: -33.26925608679269
Ep: 474, Reward: -21.428571428571207, Avg: -32.847780211674404
Ep: 475, Reward: -39.577039274924594, Avg: -33.41086577952093
Ep: 476, Reward: -23.91304347826076, Avg: -33.102957886777396
Ep: 477, Reward: -35.69131832797442, Avg: -32.85133014479023
Ep: 478, Reward: -25.490196078431214, Avg: -32.350987350329795
Ep: 479, Reward: -29.53020134228186, Avg: -31.98298970045295
Ep: 480, Reward: -40.397350993377685, Avg: -31.918524672180737
Ep: 481, Reward: -66.77740863787415, Avg: -32.29301253947821
Ep: 482, Reward: -25.650557620817718, Avg: -32.148320510895964
Ep: 483, Reward: -17.49174917491737, Avg: -32.02793598922232
Ep: 484, Reward: -27.480916030534708, Avg: -32.036078482861
Ep: 485, Reward: -22.794117647058854, Avg: -32.09108732850453
Ep: 486, Reward: -78.94736842105236, Avg: -32.74077606647849
Ep: 487, Reward: -58.95522388059747, Avg: -32.77618817789592
Ep: 488, Reward: -23.58803986710965, Avg: -32.65036644890744
Ep: 489, Reward: -39.71631205673771, Avg: -32.61490545599964
Ep: 490, Reward: -51.298701298701914, Avg: -32.839636241228646
Ep: 491, Reward: -40.983606557377186, Avg: -32.88920294653306
Ep: 492, Reward: -31.818181818181866, Avg: -32.505398009747985
Ep: 493, Reward: -69.32515337423338, Avg: -32.954045226943556
Ep: 494, Reward: -31.50684931506862, Avg: -32.933853604487304
Ep: 495, Reward: -34.93150684931515, Avg: -32.55343894325072
Ep: 496, Reward: -6.976744186046885, Avg: -32.03061379251859
Ep: 497, Reward: -31.972789115646272, Avg: -32.17312649380164
Ep: 498, Reward: -74.84276729559744, Avg: -32.62625215333479
Ep: 499, Reward: -19.11764705882336, Avg: -32.81033642534146
Ep: 500, Reward: -49.664429530201616, Avg: -32.971432547886
Ep: 501, Reward: -29.078014184397173, Avg: -33.35655231237148
Ep: 502, Reward: -41.17647058823554, Avg: -33.447562301272704
Ep: 503, Reward: -58.333333333333805, Avg: -34.317660340488395
Ep: 504, Reward: -67.63754045307476, Avg: -34.35224470024302
Ep: 505, Reward: -32.20338983050851, Avg: -34.48909341336291
Ep: 506, Reward: -40.62500000000022, Avg: -34.658702191988866
Ep: 507, Reward: 20.4819277108422, Avg: -34.19856376594427
Ep: 508, Reward: -4.290429042904094, Avg: -33.91025786529051
Ep: 509, Reward: -39.39393939393978, Avg: -33.621657576690225
Ep: 510, Reward: -33.333333333333314, Avg: -33.343340424586664
Ep: 511, Reward: -52.21843003413011, Avg: -33.240951346088366
Ep: 512, Reward: -33.333333333333435, Avg: -33.0742846794217
Ep: 513, Reward: -27.586206896551637, Avg: -33.089583368105515
Ep: 514, Reward: -25.32467532467541, Avg: -32.92565220724184
Ep: 515, Reward: -33.77483443708617, Avg: -32.5759005516127
Ep: 516, Reward: -31.297709923664687, Avg: -32.70587111490163
Ep: 517, Reward: -61.93771626297628, Avg: -33.03699204977339
Ep: 518, Reward: -51.3888888888894, Avg: -32.81843946709038
Ep: 519, Reward: 17.021276595744798, Avg: -32.17087478475662
Ep: 520, Reward: -32.62411347517729, Avg: -32.157181926109054
Ep: 521, Reward: -31.972789115646332, Avg: -32.32306366341936
Ep: 522, Reward: -35.01805054151674, Avg: -32.32259481818518
Ep: 523, Reward: 40.909090909090274, Avg: -31.555705743956665
Ep: 524, Reward: -34.984520123839125, Avg: -31.720365760009873
Ep: 525, Reward: -42.176870748299486, Avg: -31.787295757815443
Ep: 526, Reward: 7.63888888888903, Avg: -31.386148026482818
Ep: 527, Reward: -36.50793650793664, Avg: -31.193404262310477
Ep: 528, Reward: -72.97297297297307, Avg: -31.815441684347906
Ep: 529, Reward: -31.407942238267218, Avg: -32.29740431840941
Ep: 530, Reward: -35.06493506493528, Avg: -32.210967576343535
Ep: 531, Reward: -22.794117647058748, Avg: -31.88666994684396
Ep: 532, Reward: 25.435540069685942, Avg: -31.245217771953552
Ep: 533, Reward: -30.313588850174344, Avg: -31.722730884654585
Ep: 534, Reward: -23.954372623574333, Avg: -31.700529644447375
Ep: 535, Reward: -54.54545454545492, Avg: -31.79342944537638
Ep: 536, Reward: 0.9174311926606334, Avg: -31.20633305552769
Ep: 537, Reward: -38.51132686084151, Avg: -31.462526463508926
Ep: 538, Reward: -24.46043165467615, Avg: -31.418874552297684
Ep: 539, Reward: -68.85813148788955, Avg: -31.755604015324725
Ep: 540, Reward: -49.090909090909406, Avg: -31.82413043475367
Ep: 541, Reward: -71.6981132075473, Avg: -32.28844252768324
Ep: 542, Reward: -59.537572254335714, Avg: -32.56238967879803
Ep: 543, Reward: -57.29537366548086, Avg: -32.57329961983239
Ep: 544, Reward: -71.83098591549307, Avg: -33.03629033005114
Ep: 545, Reward: -61.2676056338033, Avg: -33.393647237453
Ep: 546, Reward: -44.44444444444465, Avg: -33.64989979997863
Ep: 547, Reward: -21.568627450980166, Avg: -33.21041366069532
Ep: 548, Reward: -66.32996632996674, Avg: -33.53377933059565
Ep: 549, Reward: -59.85401459854067, Avg: -34.05068682351984
Ep: 550, Reward: -64.66431095406415, Avg: -34.15029160553434
Ep: 551, Reward: -29.530201342281842, Avg: -33.991668704281395
Ep: 552, Reward: -21.87500000000023, Avg: -34.43179275008292
Ep: 553, Reward: -62.328767123288166, Avg: -34.61063597687136
Ep: 554, Reward: -9.090909090909172, Avg: -34.59326481300338
Ep: 555, Reward: -23.95437262357402, Avg: -34.32816457639081
Ep: 556, Reward: -42.67515923566903, Avg: -34.47163971823556
Ep: 557, Reward: -40.14084507042264, Avg: -34.36164751747398
Ep: 558, Reward: -46.04316546762612, Avg: -35.08107197790563
Ep: 559, Reward: -68.85813148788957, Avg: -35.99342951656075
Ep: 560, Reward: -39.873417721519246, Avg: -36.116301624810426
Ep: 561, Reward: -18.918918918918664, Avg: -35.976631753596926
Ep: 562, Reward: -6.249999999999941, Avg: -35.83458629905147
Ep: 563, Reward: -29.765886287625538, Avg: -35.91913040782937
Ep: 564, Reward: -9.395973154362286, Avg: -35.64431937525339
Ep: 565, Reward: -21.38364779874216, Avg: -35.043341038426
Ep: 566, Reward: -38.709677419354946, Avg: -35.11772303598725
Ep: 567, Reward: -44.80519480519504, Avg: -35.20010334224815
Ep: 568, Reward: -51.66163141994001, Avg: -35.40762874735663
Ep: 569, Reward: -46.996466431095634, Avg: -35.529059209713196
Ep: 570, Reward: -61.07784431137778, Avg: -36.23417727546848
Ep: 571, Reward: -74.78991596638652, Avg: -37.038680208717246
Ep: 572, Reward: -76.27118644067784, Avg: -37.13696254292268
Ep: 573, Reward: -46.360153256705395, Avg: -37.24902823931225
Ep: 574, Reward: -10.179640718562624, Avg: -37.13653893221217
Ep: 575, Reward: -68.15286624203853, Avg: -37.42229720188331
Ep: 576, Reward: -28.81355932203381, Avg: -37.47130236032104
Ep: 577, Reward: -35.06493506493507, Avg: -37.465038527690645
Ep: 578, Reward: -65.03496503496551, Avg: -37.86048621725599
Ep: 579, Reward: -78.8519637462233, Avg: -38.3537038412954
Ep: 580, Reward: -20.754716981131946, Avg: -38.15727750117294
Ep: 581, Reward: -52.55474452554815, Avg: -38.01505086004968
Ep: 582, Reward: -61.53846153846202, Avg: -38.37392989922613
Ep: 583, Reward: -3.7267080745339713, Avg: -38.236279488222294
Ep: 584, Reward: -58.76288659793858, Avg: -38.54909919389634
Ep: 585, Reward: -64.16938110749238, Avg: -38.96285182850067
Ep: 586, Reward: -54.407294832827105, Avg: -38.71745109261842
Ep: 587, Reward: -50.98039215686305, Avg: -38.63770277538107
Ep: 588, Reward: -56.52173913043522, Avg: -38.96703976801433
Ep: 589, Reward: 21.863799283153273, Avg: -38.35123865461542
Ep: 590, Reward: -63.85542168674751, Avg: -38.47680585849587
Ep: 591, Reward: -57.85440613026862, Avg: -38.64551385422479
Ep: 592, Reward: -52.09580838323395, Avg: -38.84829011987531
Ep: 593, Reward: -64.28571428571482, Avg: -38.79789572899011
Ep: 594, Reward: -21.93308550185855, Avg: -38.70215809085802
Ep: 595, Reward: -64.51612903225856, Avg: -38.99800431268745
Ep: 596, Reward: -33.56643356643357, Avg: -39.26390120649132
Ep: 597, Reward: -65.07936507936556, Avg: -39.59496696612852
Ep: 598, Reward: -7.5907590759074886, Avg: -38.92244688393163
Ep: 599, Reward: -37.500000000000064, Avg: -39.10627041334339
Ep: 600, Reward: 13.72549019607859, Avg: -38.47237121608058
Ep: 601, Reward: -32.20338983050845, Avg: -38.503624972541694
Ep: 602, Reward: -58.199356913183756, Avg: -38.67385383579117
Ep: 603, Reward: -36.02693602693606, Avg: -38.4507898627272
Ep: 604, Reward: -46.56488549618345, Avg: -38.24006331315829
Ep: 605, Reward: -35.18518518518537, Avg: -38.26988126670505
Ep: 606, Reward: -31.034482758620953, Avg: -38.17397609429126
Ep: 607, Reward: -10.505836575875216, Avg: -38.48385373715843
Ep: 608, Reward: -60.00000000000047, Avg: -39.04094944672939
Ep: 609, Reward: 27.659574468084315, Avg: -38.370414308109154
Ep: 610, Reward: -33.7979094076661, Avg: -38.375060068852484
Ep: 611, Reward: -31.818181818181916, Avg: -38.171057586693
Ep: 612, Reward: -64.16938110749238, Avg: -38.4794180644346
Ep: 613, Reward: -69.17808219178107, Avg: -38.89533681738689
Ep: 614, Reward: -67.84565916398746, Avg: -39.32054665578001
Ep: 615, Reward: 1.045296167247316, Avg: -38.97234534973667
Ep: 616, Reward: -70.19867549668895, Avg: -39.36135500546692
Ep: 617, Reward: -30.921052631578938, Avg: -39.05118836915294
Ep: 618, Reward: 7.382550335570808, Avg: -38.46347397690834
Ep: 619, Reward: -35.384615384615486, Avg: -38.98753289671195
Ep: 620, Reward: -16.33466135458136, Avg: -38.82463837550599
Ep: 621, Reward: -64.41281138790092, Avg: -39.149038598228536
Ep: 622, Reward: -34.70790378006874, Avg: -39.14593713061405
Ep: 623, Reward: -26.829268292682894, Avg: -39.823320722631784
Ep: 624, Reward: -60.39603960396086, Avg: -40.07743591743301
Ep: 625, Reward: -34.7826086956523, Avg: -40.003493296906534
Ep: 626, Reward: -55.4794520547949, Avg: -40.63467670634337
Ep: 627, Reward: -0.36900369003662137, Avg: -40.27328737816437
Ep: 628, Reward: -50.17793594306091, Avg: -40.04533700786525
Ep: 629, Reward: -67.42671009772022, Avg: -40.40552468645978
Ep: 630, Reward: -54.39739413680818, Avg: -40.59884927717851
Ep: 631, Reward: -41.176470588235524, Avg: -40.782672806590284
Ep: 632, Reward: -64.78873239436669, Avg: -41.6849155312308
Ep: 633, Reward: -39.87341772151909, Avg: -41.780513819944254
Ep: 634, Reward: -55.6313993174067, Avg: -42.09728408688257
Ep: 635, Reward: -28.825622775800618, Avg: -41.840085769186025
Ep: 636, Reward: -32.8859060402686, Avg: -42.17811914151531
Ep: 637, Reward: -71.33757961783454, Avg: -42.50638166908524
Ep: 638, Reward: -49.49494949494977, Avg: -42.75672684748797
Ep: 639, Reward: -45.78313253012071, Avg: -42.525976857910294
Ep: 640, Reward: 14.695340501792437, Avg: -41.88811436198327
Ep: 641, Reward: -54.24836601307226, Avg: -41.71361689003852
Ep: 642, Reward: 40.56224899598338, Avg: -40.71261867753534
Ep: 643, Reward: -65.90909090909133, Avg: -40.79875584997144
Ep: 644, Reward: -58.860759493671324, Avg: -40.669053585753225
Ep: 645, Reward: -27.33564013840823, Avg: -40.32973393079927
Ep: 646, Reward: -10.394265232974597, Avg: -39.98923213868457
Ep: 647, Reward: -26.470588235293995, Avg: -40.03825174652771
Ep: 648, Reward: -41.3919413919419, Avg: -39.78887149714747
Ep: 649, Reward: -27.215189873417685, Avg: -39.46248324989624
Ep: 650, Reward: 12.903225806451553, Avg: -38.68680788229108
Ep: 651, Reward: -59.119496855346355, Avg: -38.982700837421724
Ep: 652, Reward: -67.85714285714319, Avg: -39.442522265993155
Ep: 653, Reward: -30.555555555555568, Avg: -39.12479015031582
Ep: 654, Reward: -73.06397306397311, Avg: -39.76452079004646
Ep: 655, Reward: -56.52173913043537, Avg: -40.09019445511508
Ep: 656, Reward: -28.813559322033942, Avg: -39.95157845597873
Ep: 657, Reward: -70.84548104956289, Avg: -40.25862481577013
Ep: 658, Reward: -54.39739413680827, Avg: -40.34216710246195
Ep: 659, Reward: -17.562724014336617, Avg: -39.82921302772642
Ep: 660, Reward: -5.882352941176627, Avg: -39.48930237992299
Ep: 661, Reward: -43.57366771159898, Avg: -39.735849867849794
Ep: 662, Reward: -39.1891891891893, Avg: -40.06524175974169
Ep: 663, Reward: -42.9530201342284, Avg: -40.197113098207716
Ep: 664, Reward: -15.12915129151268, Avg: -40.254444879579225
Ep: 665, Reward: -59.044368600683036, Avg: -40.63105208759863
Ep: 666, Reward: -33.82352941176493, Avg: -40.58219060752273
Ep: 667, Reward: -24.731182795698892, Avg: -40.38145048742776
Ep: 668, Reward: -20.83333333333399, Avg: -40.0731675065617
Ep: 669, Reward: -54.983922829582376, Avg: -40.15304207054657
Ep: 670, Reward: -36.90851735015784, Avg: -39.91134880093438
Ep: 671, Reward: -55.555555555555934, Avg: -39.71900519682607
Ep: 672, Reward: -62.328767123288166, Avg: -39.57958100365218
Ep: 673, Reward: -29.889298892989213, Avg: -39.41487246001502
Ep: 674, Reward: -62.02531645569671, Avg: -39.93332921738636
Ep: 675, Reward: -53.73665480427082, Avg: -39.78916710300868
Ep: 676, Reward: -46.36015325670549, Avg: -39.964633042355395
Ep: 677, Reward: -64.41281138790093, Avg: -40.25811180558505
Ep: 678, Reward: 17.85714285714299, Avg: -39.42919072666397
Ep: 679, Reward: -30.55555555555556, Avg: -38.946226644757296
Ep: 680, Reward: -60.244648318043296, Avg: -39.341125958126405
Ep: 681, Reward: -52.2058823529415, Avg: -39.337637336400334
Ep: 682, Reward: -30.921052631579006, Avg: -39.03146324733151
Ep: 683, Reward: -21.568627450980173, Avg: -39.20988244109597
Ep: 684, Reward: 8.303249097473273, Avg: -38.53922108414185
Ep: 685, Reward: -33.79790940766606, Avg: -38.235506367143586
Ep: 686, Reward: -59.70695970696016, Avg: -38.28850301588492
Ep: 687, Reward: -42.02898550724667, Avg: -38.198988949388756
Ep: 688, Reward: -29.88929889298955, Avg: -37.9326645470143
Ep: 689, Reward: -50.75757575757627, Avg: -38.658878297421595
Ep: 690, Reward: -21.146953405018298, Avg: -38.23179361460431
Ep: 691, Reward: -13.043478260869346, Avg: -37.783684335910316
Ep: 692, Reward: -55.271565495208044, Avg: -37.815441907030056
Ep: 693, Reward: -55.631399317406576, Avg: -37.72889875734697
Ep: 694, Reward: -63.45514950166165, Avg: -38.144119397345
Ep: 695, Reward: -55.390334572491234, Avg: -38.05286145274732
Ep: 696, Reward: -63.33333333333385, Avg: -38.35053045041633
Ep: 697, Reward: -25.531914893616918, Avg: -37.955055948558844
Ep: 698, Reward: -32.907348242812056, Avg: -38.208221840227885
Ep: 699, Reward: -33.7979094076655, Avg: -38.17120093430454
Ep: 700, Reward: 8.30324909747325, Avg: -38.22542334529059
Ep: 701, Reward: -48.453608247422935, Avg: -38.387925529459736
Ep: 702, Reward: -55.63139931740654, Avg: -38.36224595350197
Ep: 703, Reward: -29.765886287625488, Avg: -38.29963545610886
Ep: 704, Reward: -25.795053003533468, Avg: -38.09193713118236
Ep: 705, Reward: -44.852941176470786, Avg: -38.18861469109522
Ep: 706, Reward: 13.553113553113294, Avg: -37.74273872797787
Ep: 707, Reward: -24.731182795699336, Avg: -37.88499219017612
Ep: 708, Reward: -58.06451612903268, Avg: -37.86563735146643
Ep: 709, Reward: -43.85964912280753, Avg: -38.58082958737535
Ep: 710, Reward: -45.454545454545766, Avg: -38.69739594784415
Ep: 711, Reward: -34.54545454545514, Avg: -38.72466867511689
Ep: 712, Reward: -32.432432432432506, Avg: -38.40729918836628
Ep: 713, Reward: -35.185185185185325, Avg: -38.06737021830033
Ep: 714, Reward: -55.326460481100085, Avg: -37.94217823147145
Ep: 715, Reward: -57.446808510638746, Avg: -38.52709927825031
Ep: 716, Reward: -57.23684210526358, Avg: -38.39748094433606
Ep: 717, Reward: -38.70967741935501, Avg: -38.475367192213824
Ep: 718, Reward: -41.520467836257666, Avg: -38.9643973739321
Ep: 719, Reward: -60.43165467625946, Avg: -39.21486776684854
Ep: 720, Reward: -0.31152647975087117, Avg: -39.05463641810024
Ep: 721, Reward: -34.21052631579003, Avg: -38.75261356737913
Ep: 722, Reward: -50.00000000000037, Avg: -38.905534529578446
Ep: 723, Reward: -33.110367892976576, Avg: -38.968345525581384
Ep: 724, Reward: -31.407942238267257, Avg: -38.678464551924456
Ep: 725, Reward: -37.50000000000054, Avg: -38.70563846496793
Ep: 726, Reward: -13.533834586466496, Avg: -38.28618229028465
Ep: 727, Reward: -60.57347670250943, Avg: -38.88822702040938
Ep: 728, Reward: 19.863013698630237, Avg: -38.187817523992464
Ep: 729, Reward: -22.53521126760547, Avg: -37.73890253569132
Ep: 730, Reward: -29.530201342281956, Avg: -37.49023060774606
Ep: 731, Reward: -52.380952380952714, Avg: -37.60227542567323
Ep: 732, Reward: 6.52920962199331, Avg: -36.88909600550963
Ep: 733, Reward: -31.899641577061217, Avg: -36.80935824406505
Ep: 734, Reward: -20.863309352517824, Avg: -36.46167734441616
Ep: 735, Reward: -30.795847750864997, Avg: -36.4813795941668
Ep: 736, Reward: -74.82014388489203, Avg: -36.900721972613034
Ep: 737, Reward: -41.97952218430061, Avg: -36.6071413982777
Ep: 738, Reward: -35.15358361774746, Avg: -36.46372773950567
Ep: 739, Reward: -29.012345679012867, Avg: -36.29601987099459
Ep: 740, Reward: -34.64052287581705, Avg: -36.789378504770696
Ep: 741, Reward: -45.25547445255497, Avg: -36.69944958916552
Ep: 742, Reward: -35.89743589743605, Avg: -37.464046438099714
Ep: 743, Reward: -80.70739549839192, Avg: -37.61202948399272
Ep: 744, Reward: -28.825622775800618, Avg: -37.311678116814015
Ep: 745, Reward: -36.39575971731494, Avg: -37.402279312603085
Ep: 746, Reward: -69.04024767801883, Avg: -37.98873913705352
Ep: 747, Reward: -7.630522088353974, Avg: -37.80033847558412
Ep: 748, Reward: -38.35616438356194, Avg: -37.76998070550032
Ep: 749, Reward: -46.37223974763429, Avg: -37.96155120424249
Ep: 750, Reward: -2.255639097745031, Avg: -38.11313985328446
Ep: 751, Reward: -58.86075949367132, Avg: -38.1105524796677
Ep: 752, Reward: -30.921052631579037, Avg: -37.74119157741207
Ep: 753, Reward: -62.83783783783834, Avg: -38.06401440023489
Ep: 754, Reward: -34.93150684931508, Avg: -37.682689738088314
Ep: 755, Reward: -41.580756013745834, Avg: -37.533279906921415
Ep: 756, Reward: -21.568627450980323, Avg: -37.46083058821088
Ep: 757, Reward: -33.33333333333336, Avg: -37.08570911104859
Ep: 758, Reward: -37.50000000000023, Avg: -36.91673516968051
Ep: 759, Reward: -27.58620689655174, Avg: -37.01696999850265
Ep: 760, Reward: -26.199261992619874, Avg: -37.22013908901709
Ep: 761, Reward: -58.99053627760296, Avg: -37.37430777467713
Ep: 762, Reward: -4.761904761904684, Avg: -37.030034930404284
Ep: 763, Reward: -34.85342019544025, Avg: -36.949038931016396
Ep: 764, Reward: -53.736654804270806, Avg: -37.33511396614398
Ep: 765, Reward: -39.59731543624172, Avg: -37.140643434499566
Ep: 766, Reward: -44.1176470588241, Avg: -37.24358461097015
Ep: 767, Reward: -21.259842519685467, Avg: -37.20887120821003
Ep: 768, Reward: -45.2449567723346, Avg: -37.45298744260003
Ep: 769, Reward: -34.10852713178348, Avg: -37.24423348562205
Ep: 770, Reward: -47.565543071161365, Avg: -37.35080374283208
Ep: 771, Reward: -45.20547945205516, Avg: -37.24730298179706
Ep: 772, Reward: -33.566433566433815, Avg: -36.95967964622852
Ep: 773, Reward: -0.33222591362110643, Avg: -36.66410891643484
Ep: 774, Reward: -25.324675324675162, Avg: -36.29710250512463
Ep: 775, Reward: -22.22222222222205, Avg: -35.981958179304144
Ep: 776, Reward: -48.97959183673496, Avg: -36.00815256510444
Ep: 777, Reward: -58.99053627760299, Avg: -35.953929814001455
Ep: 778, Reward: -29.13385826771712, Avg: -36.423839825250056
Ep: 779, Reward: -37.26937269372737, Avg: -36.49097799663178
Ep: 780, Reward: -41.538461538461675, Avg: -36.303916128835965
Ep: 781, Reward: -44.02985074626883, Avg: -36.22215581276924
Ep: 782, Reward: -61.16504854368981, Avg: -36.52459577189035
Ep: 783, Reward: -38.70967741935503, Avg: -36.6960062715741
Ep: 784, Reward: -63.08724832214817, Avg: -37.40991124577031
Ep: 785, Reward: -37.086092715231835, Avg: -37.442793078845966
Ep: 786, Reward: -55.97484276729598, Avg: -37.40547190944932
Ep: 787, Reward: -28.315412186380108, Avg: -37.26833617624066
Ep: 788, Reward: -33.11036789297659, Avg: -37.30054686624052
Ep: 789, Reward: -55.62130177514832, Avg: -37.34918412641625
Ep: 790, Reward: -45.65217391304392, Avg: -37.5942363314965
Ep: 791, Reward: -50.31055900621149, Avg: -37.96690713894992
Ep: 792, Reward: -49.01960784313755, Avg: -37.90438756242922
Ep: 793, Reward: -37.00787401574822, Avg: -37.71815230941264
Ep: 794, Reward: -33.75394321766574, Avg: -37.421140246572676
Ep: 795, Reward: -38.27160493827179, Avg: -37.24995295023048
Ep: 796, Reward: -36.74698795180739, Avg: -36.984089496415216
Ep: 797, Reward: -40.95940959409642, Avg: -37.138364443420016
Ep: 798, Reward: -47.88273615635204, Avg: -37.28811832255541
Ep: 799, Reward: -30.46357615894043, Avg: -37.254774990068164
Ep: 800, Reward: -39.28571428571461, Avg: -37.73066462390004
Ep: 801, Reward: -31.740614334470987, Avg: -37.563534684770524
Ep: 802, Reward: -33.09859154929579, Avg: -37.33820660708941
Ep: 803, Reward: -35.251798561151126, Avg: -37.39306572982467
Ep: 804, Reward: -34.02777777777781, Avg: -37.47539297756711
Ep: 805, Reward: -42.528735632184315, Avg: -37.45215092212425
Ep: 806, Reward: -12.751677852348903, Avg: -37.71519883617887
Ep: 807, Reward: -25.65055762081841, Avg: -37.72439258443006
Ep: 808, Reward: -34.37500000000014, Avg: -37.48749742313973
Ep: 809, Reward: -37.06293706293711, Avg: -37.41953030254103
Ep: 810, Reward: -38.46153846153861, Avg: -37.34960023261095
Ep: 811, Reward: -52.380952380952714, Avg: -37.527955210965935
Ep: 812, Reward: -45.51282051282076, Avg: -37.65875909176982
Ep: 813, Reward: -41.39194139194153, Avg: -37.72082665383738
Ep: 814, Reward: -26.829268292682872, Avg: -37.43585473195321
Ep: 815, Reward: -69.51219512195146, Avg: -37.55650859806634
Ep: 816, Reward: 9.540636042403067, Avg: -36.88873381658967
Ep: 817, Reward: -35.374149659863974, Avg: -36.85537853899476
Ep: 818, Reward: -32.80632411067197, Avg: -36.768237101738904
Ep: 819, Reward: -35.153583617747465, Avg: -36.515456391153776
Ep: 820, Reward: -57.37704918032828, Avg: -37.08611161815955
Ep: 821, Reward: -29.487179487179457, Avg: -37.03887814987345
Ep: 822, Reward: -49.367088607595335, Avg: -37.032549035949394
Ep: 823, Reward: -47.19471947194755, Avg: -37.173392551739106
Ep: 824, Reward: -8.424908424908116, Avg: -36.94356221360552
Ep: 825, Reward: -44.852941176471056, Avg: -37.01709162537022
Ep: 826, Reward: -38.18181818181825, Avg: -37.26357146132374
Ep: 827, Reward: -35.4838709677421, Avg: -37.01267540397607
Ep: 828, Reward: -56.65634674922643, Avg: -37.77786900845464
Ep: 829, Reward: -32.584269662921685, Avg: -37.8783595924078
Ep: 830, Reward: 7.266435986159298, Avg: -37.51039321912338
Ep: 831, Reward: -47.54098360655761, Avg: -37.461993531379434
Ep: 832, Reward: -27.75665399239533, Avg: -37.80485216752332
Ep: 833, Reward: -32.20338983050844, Avg: -37.807889650057795
Ep: 834, Reward: -40.063091482649945, Avg: -37.99988747135911
Ep: 835, Reward: -31.74061433447094, Avg: -38.00933513719517
Ep: 836, Reward: -14.81481481481456, Avg: -37.409281846494395
Ep: 837, Reward: -57.29537366548084, Avg: -37.562440361306194
Ep: 838, Reward: -39.7163120567377, Avg: -37.608067645696096
Ep: 839, Reward: -38.566552901024416, Avg: -37.703609717916216
Ep: 840, Reward: 14.478114478114168, Avg: -37.2124233443769
Ep: 841, Reward: -28.813559322033814, Avg: -37.04800419307169
Ep: 842, Reward: -43.78698224852105, Avg: -37.12689965658254
Ep: 843, Reward: -28.825622775800625, Avg: -36.60808192935663
