LR: 0.0001, buffer: 10000, upd: 0.0004
Ep: 844, Reward: -28.0, Avg: -50.056136794040384
Ep: 845, Reward: -60.0000000000005, Avg: -50.3140315308825
Ep: 846, Reward: -57.29537366548087, Avg: -50.656216036768086
Ep: 847, Reward: -68.94409937888226, Avg: -50.7608819440517
Ep: 848, Reward: 1.7155721288020231e-13, Avg: -50.22735424725869
Ep: 849, Reward: -73.06397306397312, Avg: -50.28173498509266
Ep: 850, Reward: -25.000000000000583, Avg: -49.944106119113286
Ep: 851, Reward: -51.807228915663345, Avg: -50.176464122555636
Ep: 852, Reward: -58.174904942966364, Avg: -50.23094044471256
Ep: 853, Reward: -72.69624573378853, Avg: -50.73281065112794
Ep: 854, Reward: -65.15679442508767, Avg: -50.723361646226266
Ep: 855, Reward: -52.66272189349191, Avg: -50.55187565761401
Ep: 856, Reward: -71.26436781609218, Avg: -50.66020278901234
Ep: 857, Reward: -67.42671009772022, Avg: -50.95703798337475
Ep: 858, Reward: -56.04395604395663, Avg: -50.898100381184555
Ep: 859, Reward: -44.625407166124155, Avg: -50.64535779732741
Ep: 860, Reward: -65.9863945578232, Avg: -50.654428092111985
Ep: 861, Reward: -27.536231884058026, Avg: -50.4278747021403
Ep: 862, Reward: -57.29537366548092, Avg: -50.40899170410122
Ep: 863, Reward: -58.04195804195858, Avg: -50.39757454982692
Ep: 864, Reward: -55.223880597015395, Avg: -51.35606335579706
Ep: 865, Reward: -68.25396825396857, Avg: -51.414542887960806
Ep: 866, Reward: -67.63754045307476, Avg: -51.43901955831433
Ep: 867, Reward: -48.27586206896615, Avg: -51.256226339539104
Ep: 868, Reward: -41.9795221843011, Avg: -51.439380340008064
Ep: 869, Reward: -56.65634674922656, Avg: -51.56515433381614
Ep: 870, Reward: -41.97952218430087, Avg: -51.64940138290165
Ep: 871, Reward: -73.8562091503268, Avg: -52.03435130710454
Ep: 872, Reward: -61.53846153846214, Avg: -52.15754842248916
Ep: 873, Reward: -64.28571428571493, Avg: -52.47416443059452
Ep: 874, Reward: -69.89966555183969, Avg: -52.56742631908783
Ep: 875, Reward: -50.35460992907846, Avg: -52.87935565191154
Ep: 876, Reward: -39.06810035842312, Avg: -52.95115120657936
Ep: 877, Reward: -55.719557195572435, Avg: -53.29266050402528
Ep: 878, Reward: -56.98924731182847, Avg: -53.28959924048876
Ep: 879, Reward: -68.64111498257871, Avg: -53.74524115954532
Ep: 880, Reward: -58.62068965517306, Avg: -53.67519805609705
Ep: 881, Reward: -20.289855072464135, Avg: -53.529562404867285
Ep: 882, Reward: -60.65573770491869, Avg: -53.54428304722259
Ep: 883, Reward: -65.01457725947567, Avg: -53.55543965014224
Ep: 884, Reward: -63.93442622950875, Avg: -53.59004082943338
Ep: 885, Reward: -25.37313432835876, Avg: -53.15922958596618
Ep: 886, Reward: -64.1577060931905, Avg: -53.32227903953611
Ep: 887, Reward: -52.029520295203355, Avg: -53.45068235059623
Ep: 888, Reward: -53.79537953795425, Avg: -53.46308870072029
Ep: 889, Reward: -50.19157088122657, Avg: -53.978517923046084
Ep: 890, Reward: -73.83720930232562, Avg: -54.145932920359755
Ep: 891, Reward: -24.13793103448267, Avg: -53.565353773731296
Ep: 892, Reward: -61.53846153846215, Avg: -53.65211886049639
Ep: 893, Reward: -36.61971830985988, Avg: -53.47286149814044
Ep: 894, Reward: -45.73643410852791, Avg: -53.5342526848633
Ep: 895, Reward: -61.977186311787584, Avg: -53.55806495202157
Ep: 896, Reward: -61.38996138996192, Avg: -53.82413847896467
Ep: 897, Reward: -58.18815331010498, Avg: -54.32752171855035
Ep: 898, Reward: -60.000000000000455, Avg: -54.244982036010676
Ep: 899, Reward: -59.70695970696019, Avg: -54.19237010441784
Ep: 900, Reward: -56.52173913043528, Avg: -54.12255099937184
Ep: 901, Reward: -73.42192691029909, Avg: -54.075748370664606
Ep: 902, Reward: -51.85185185185248, Avg: -54.065965002390655
Ep: 903, Reward: -35.36121673003817, Avg: -53.82226173344943
Ep: 904, Reward: -60.43165467625955, Avg: -53.83550021329752
Ep: 905, Reward: -67.7419354838713, Avg: -54.016516690438394
Ep: 906, Reward: -53.23741007194308, Avg: -53.96242462574429
Ep: 907, Reward: -47.73519163763128, Avg: -53.95158756574264
Ep: 908, Reward: -61.78343949044647, Avg: -54.027168439520345
Ep: 909, Reward: -61.661341853035644, Avg: -54.02705711937474
Ep: 910, Reward: -68.85813148788955, Avg: -54.05462148510108
Ep: 911, Reward: -72.88135593220345, Avg: -54.17770027739802
Ep: 912, Reward: -61.98830409356814, Avg: -54.19904317234829
Ep: 913, Reward: -61.26760563380331, Avg: -54.1978196147867
Ep: 914, Reward: -64.2857142857148, Avg: -54.51443562289207
Ep: 915, Reward: -56.36363636363678, Avg: -54.61378627224272
Ep: 916, Reward: -69.07216494845392, Avg: -54.699244763832525
Ep: 917, Reward: -61.414790996785236, Avg: -54.638302421092796
Ep: 918, Reward: -54.397394136808714, Avg: -54.93391034938898
Ep: 919, Reward: -57.44680851063883, Avg: -54.95055530524366
Ep: 920, Reward: -57.37704918032847, Avg: -54.859896266845595
Ep: 921, Reward: -51.38888888888966, Avg: -54.70601106935575
Ep: 922, Reward: -50.16611295681136, Avg: -54.60240904102912
Ep: 923, Reward: -45.05494505494563, Avg: -54.64312242600481
Ep: 924, Reward: -52.898550724638376, Avg: -54.67210793325118
Ep: 925, Reward: -65.83850931677082, Avg: -54.6848237350803
Ep: 926, Reward: -57.59717314487692, Avg: -54.61512617519049
Ep: 927, Reward: -69.59459459459485, Avg: -54.667059176152605
Ep: 928, Reward: -60.26490066225239, Avg: -54.61693040499735
Ep: 929, Reward: -66.36085626911361, Avg: -54.554511570428204
Ep: 930, Reward: -59.322033898305556, Avg: -54.89506287026535
Ep: 931, Reward: -66.21621621621689, Avg: -55.062275537478016
Ep: 932, Reward: -64.28571428571483, Avg: -55.411015033276335
Ep: 933, Reward: -44.82758620689708, Avg: -55.28786232391673
Ep: 934, Reward: -59.70695970696023, Avg: -55.52238212018951
Ep: 935, Reward: -69.49152542372909, Avg: -55.586424891205326
Ep: 936, Reward: -66.91176470588273, Avg: -55.59822166599001
Ep: 937, Reward: -62.12121212121264, Avg: -55.62988154839617
Ep: 938, Reward: -65.03496503496557, Avg: -55.69848214931616
Ep: 939, Reward: -67.15328467153321, Avg: -55.997077702302114
Ep: 940, Reward: -61.5384615384623, Avg: -56.3441696347599
Ep: 941, Reward: -44.262295081968, Avg: -56.33224713103411
Ep: 942, Reward: -63.63636363636416, Avg: -56.51208902826731
Ep: 943, Reward: -70.41420118343218, Avg: -56.77763454887355
Ep: 944, Reward: -56.953642384106736, Avg: -57.06717097271462
Ep: 945, Reward: -69.2832764505122, Avg: -57.16000373721973
Ep: 946, Reward: -68.65203761755522, Avg: -57.27357037674047
Ep: 947, Reward: -60.93750000000054, Avg: -57.193504382951666
Ep: 948, Reward: -57.29537366548098, Avg: -57.766458119606476
Ep: 949, Reward: -73.33333333333343, Avg: -57.76915172230009
Ep: 950, Reward: -46.540880503145395, Avg: -57.98456052733153
Ep: 951, Reward: -76.19047619047612, Avg: -58.228393000079656
Ep: 952, Reward: -62.0689655172419, Avg: -58.267333605822415
Ep: 953, Reward: -63.0996309963105, Avg: -58.17136745844764
Ep: 954, Reward: -75.40983606557377, Avg: -58.273897874852494
Ep: 955, Reward: -53.64238410596116, Avg: -58.28369449697718
Ep: 956, Reward: -61.53846153846209, Avg: -58.18643543420089
Ep: 957, Reward: -68.85813148788962, Avg: -58.20074964810258
Ep: 958, Reward: -67.93002915451927, Avg: -58.31961037920821
Ep: 959, Reward: -68.5534591194972, Avg: -58.558890898741936
Ep: 960, Reward: -57.74647887323996, Avg: -58.4764917418961
Ep: 961, Reward: -46.428571428572, Avg: -58.66541513734124
Ep: 962, Reward: -60.39603960396094, Avg: -58.69642179672604
Ep: 963, Reward: -66.44295302013465, Avg: -58.7804317465078
Ep: 964, Reward: -62.457337883959546, Avg: -58.85276631937725
Ep: 965, Reward: -67.21311475409881, Avg: -58.84235778437856
Ep: 966, Reward: -52.72727272727357, Avg: -58.69325510712054
Ep: 967, Reward: -59.044368600683256, Avg: -58.800940172437706
Ep: 968, Reward: -61.130742049470506, Avg: -58.99245237108939
Ep: 969, Reward: -65.62500000000064, Avg: -59.082138903597155
Ep: 970, Reward: -55.782312925170835, Avg: -59.22016681100584
Ep: 971, Reward: -31.972789115646354, Avg: -58.80133261065904
Ep: 972, Reward: -54.22535211267688, Avg: -58.72820151640118
Ep: 973, Reward: -67.63754045307486, Avg: -58.761719778074784
Ep: 974, Reward: -41.979522184301004, Avg: -58.482518344399395
Ep: 975, Reward: -63.08724832214821, Avg: -58.6098447283301
Ep: 976, Reward: -61.93771626297634, Avg: -58.838540887375615
Ep: 977, Reward: -58.80149812734129, Avg: -58.869360296693316
Ep: 978, Reward: -53.020134228188745, Avg: -58.82966916585691
Ep: 979, Reward: -54.54545454545527, Avg: -58.68871256148568
Ep: 980, Reward: -71.24600638977654, Avg: -58.81496572883172
Ep: 981, Reward: -65.63573883161585, Avg: -59.268424566423235
Ep: 982, Reward: -68.65203761755522, Avg: -59.348387565549594
Ep: 983, Reward: -54.022988505747506, Avg: -59.23847167801232
Ep: 984, Reward: -62.45733788395956, Avg: -59.22370079455683
Ep: 985, Reward: -71.11913357400736, Avg: -59.681160787013326
Ep: 986, Reward: -64.14342629482125, Avg: -59.681017989029634
Ep: 987, Reward: -71.01449275362334, Avg: -59.870867713613826
Ep: 988, Reward: -54.16666666666705, Avg: -59.87458058490095
Ep: 989, Reward: -63.08724832214828, Avg: -60.003537359310165
Ep: 990, Reward: -59.70695970696027, Avg: -59.86223486335652
Ep: 991, Reward: -61.13074204947065, Avg: -60.23216297350639
Ep: 992, Reward: -51.388888888889724, Avg: -60.13066724701067
Ep: 993, Reward: -52.89855072463817, Avg: -60.293455571158454
Ep: 994, Reward: -52.00000000000048, Avg: -60.35609123007318
Ep: 995, Reward: -61.53846153846204, Avg: -60.35170398233992
Ep: 996, Reward: -62.83783783783837, Avg: -60.36618274681869
Ep: 997, Reward: -71.53024911032041, Avg: -60.49960370482085
Ep: 998, Reward: -65.51724137931083, Avg: -60.554776118613944
Ep: 999, Reward: -33.110367892977244, Avg: -60.28881020047412
