LR: 0.0001, buffer: 10000, upd: 0.0004
Ep: 842, Reward: -26.421404682274844, Avg: -29.43938149376399
Ep: 843, Reward: -13.793103448276243, Avg: -29.66886182402139
Ep: 844, Reward: -41.53846153846169, Avg: -29.743587098746666
Ep: 845, Reward: -39.49044585987335, Avg: -29.87792817706371
Ep: 846, Reward: -14.089347079038237, Avg: -29.61762404306367
Ep: 847, Reward: -25.925925925926133, Avg: -29.79642353220798
Ep: 848, Reward: -39.6825396825401, Avg: -29.914560404443222
Ep: 849, Reward: -19.298245614035444, Avg: -29.81224084716075
Ep: 850, Reward: -17.910447761193836, Avg: -29.747924272141116
Ep: 851, Reward: -52.89855072463818, Avg: -29.988520266278876
Ep: 852, Reward: -42.424242424242806, Avg: -29.80620531347212
Ep: 853, Reward: -54.02298850574755, Avg: -29.991596488852178
Ep: 854, Reward: -27.335640138408213, Avg: -30.268813894097253
Ep: 855, Reward: -36.877076411960275, Avg: -30.390272830259864
Ep: 856, Reward: -45.39249146757762, Avg: -30.691655372054285
Ep: 857, Reward: -50.53003533568935, Avg: -30.893819836909437
Ep: 858, Reward: -35.81081081081095, Avg: -30.825698436820822
Ep: 859, Reward: -26.517571884984008, Avg: -30.637986617676734
Ep: 860, Reward: -57.14285714285764, Avg: -31.17466615435627
Ep: 861, Reward: 15.384615384615339, Avg: -30.868876537612586
Ep: 862, Reward: -35.606060606061156, Avg: -30.803715278721423
Ep: 863, Reward: -13.18327974276502, Avg: -30.448368588969583
Ep: 864, Reward: -39.7163120567383, Avg: -30.972292272917247
Ep: 865, Reward: -10.112359550562088, Avg: -30.837747078613948
Ep: 866, Reward: -25.925925925925938, Avg: -30.6914119322788
Ep: 867, Reward: -16.030534351144837, Avg: -30.634635425256437
Ep: 868, Reward: -21.501706484641563, Avg: -30.571674150752678
Ep: 869, Reward: -37.10691823899383, Avg: -30.953979288198795
Ep: 870, Reward: -32.69230769230775, Avg: -31.164294591270277
Ep: 871, Reward: -42.02898550724663, Avg: -31.203141147373657
Ep: 872, Reward: -44.82758620689684, Avg: -31.305622616919262
Ep: 873, Reward: -31.97278911564711, Avg: -31.275505306837346
Ep: 874, Reward: -25.170068027210856, Avg: -31.100682689618417
Ep: 875, Reward: -44.26229508196742, Avg: -31.203371647038743
Ep: 876, Reward: -39.71631205673788, Avg: -31.358657511288435
Ep: 877, Reward: -28.57142857142861, Avg: -31.43947883064186
Ep: 878, Reward: -31.899641577060944, Avg: -31.302692933487286
Ep: 879, Reward: -34.10852713178311, Avg: -31.363202665236777
Ep: 880, Reward: -47.95539033457282, Avg: -31.505008224211632
Ep: 881, Reward: -30.555555555555625, Avg: -31.19395036123684
Ep: 882, Reward: -28.030303030303696, Avg: -31.13601809742223
Ep: 883, Reward: -6.614785992217607, Avg: -30.982835102325822
Ep: 884, Reward: -47.69230769230801, Avg: -31.10790632739705
Ep: 885, Reward: -20.754716981131946, Avg: -30.980010459233675
Ep: 886, Reward: -33.544303797468686, Avg: -31.076323062425754
Ep: 887, Reward: -28.57142857142861, Avg: -30.872547858650545
Ep: 888, Reward: -58.59872611465016, Avg: -31.216657863479355
Ep: 889, Reward: -32.20338983050847, Avg: -31.265964489057165
Ep: 890, Reward: -15.15151515151489, Avg: -31.169113627500415
Ep: 891, Reward: -35.48387096774205, Avg: -30.949484252071453
Ep: 892, Reward: -32.83582089552309, Avg: -31.03053063306969
Ep: 893, Reward: 5.6105610561057375, Avg: -30.857817248657046
Ep: 894, Reward: -55.27156549520824, Avg: -31.25263816676702
Ep: 895, Reward: -31.297709923664296, Avg: -30.940147101209654
Ep: 896, Reward: -5.72390572390593, Avg: -30.39593688308638
Ep: 897, Reward: -42.94294294294323, Avg: -30.520730550926416
Ep: 898, Reward: -48.71794871794945, Avg: -30.777140807336682
Ep: 899, Reward: -56.04395604395672, Avg: -30.938287081557164
Ep: 900, Reward: -37.500000000000554, Avg: -30.967832536102623
Ep: 901, Reward: -29.26045016077165, Avg: -31.186362963636267
Ep: 902, Reward: -35.06493506493558, Avg: -31.123432067372033
Ep: 903, Reward: -38.775510204082295, Avg: -31.05540485648768
Ep: 904, Reward: -7.801418439716048, Avg: -30.845393150917207
Ep: 905, Reward: -20.28985507246399, Avg: -30.96740934870067
Ep: 906, Reward: -31.147540983606508, Avg: -30.766689636585514
Ep: 907, Reward: -53.94736842105305, Avg: -31.201685708855745
Ep: 908, Reward: -16.31799163179919, Avg: -31.123486314828906
Ep: 909, Reward: -18.91891891891916, Avg: -31.01737349059528
Ep: 910, Reward: -28.0303030303035, Avg: -31.038417261639044
Ep: 911, Reward: -0.7352941176476264, Avg: -30.523711379286105
Ep: 912, Reward: -12.650602409638282, Avg: -30.38847243693954
Ep: 913, Reward: -42.372881355932925, Avg: -30.196816635114246
Ep: 914, Reward: -19.19191919191903, Avg: -30.222069160366765
Ep: 915, Reward: -40.78947368421101, Avg: -30.578869006697925
Ep: 916, Reward: -38.77551020408222, Avg: -30.774704916819555
Ep: 917, Reward: -17.91044776119401, Avg: -30.677947325465972
Ep: 918, Reward: -46.03174603174634, Avg: -31.041274819228253
Ep: 919, Reward: -60.78431372549077, Avg: -31.32327525985394
Ep: 920, Reward: -36.66666666666747, Avg: -31.249382485961174
Ep: 921, Reward: -45.7364341085275, Avg: -31.41045053075015
Ep: 922, Reward: -42.96577946768115, Avg: -31.463161284928514
Ep: 923, Reward: -44.98381877022685, Avg: -31.714526190188035
Ep: 924, Reward: -30.463576158940363, Avg: -31.763842802841268
Ep: 925, Reward: -42.567567567567984, Avg: -31.998342007928713
Ep: 926, Reward: -16.387959866220623, Avg: -31.746637191006503
Ep: 927, Reward: -41.605839416059105, Avg: -31.820590322009192
Ep: 928, Reward: -28.32764505119516, Avg: -31.934316599510765
Ep: 929, Reward: -26.28205128205133, Avg: -31.840223929051536
Ep: 930, Reward: -27.631578947368467, Avg: -31.74717034915584
Ep: 931, Reward: -29.48717948718007, Avg: -31.73801283999834
Ep: 932, Reward: -25.423728813559183, Avg: -31.65891679480059
Ep: 933, Reward: -57.23684210526361, Avg: -31.766999501567515
Ep: 934, Reward: -42.95302013422867, Avg: -31.842788206311152
Ep: 935, Reward: -45.39249146757728, Avg: -31.881508442624344
Ep: 936, Reward: -20.45454545454529, Avg: -31.74496862585197
Ep: 937, Reward: -44.82758620689742, Avg: -32.12066384275964
Ep: 938, Reward: -39.59731543624223, Avg: -32.0963471420496
Ep: 939, Reward: -65.15679442508758, Avg: -32.62039830777699
Ep: 940, Reward: -57.3770491803283, Avg: -32.9161904602301
Ep: 941, Reward: -24.812030075188098, Avg: -32.91164172183606
Ep: 942, Reward: -31.654676258993202, Avg: -32.96397443760325
Ep: 943, Reward: -31.899641577061075, Avg: -33.14503981889109
Ep: 944, Reward: -53.73665480427095, Avg: -33.26702175154919
Ep: 945, Reward: -40.9722222222228, Avg: -33.281839515172685
Ep: 946, Reward: -38.35616438356215, Avg: -33.52450768821793
Ep: 947, Reward: -41.97952218430062, Avg: -33.68504365080167
Ep: 948, Reward: -56.20437956204431, Avg: -33.850262049596715
Ep: 949, Reward: -31.03448275862089, Avg: -33.967624421042565
Ep: 950, Reward: -18.604651162790525, Avg: -33.974566455058536
Ep: 951, Reward: -36.39575971731484, Avg: -33.8095385449853
Ep: 952, Reward: -51.2195121951223, Avg: -33.89749124269409
Ep: 953, Reward: -31.818181818182218, Avg: -33.675443175818444
Ep: 954, Reward: -64.07185628742573, Avg: -34.042805337308614
Ep: 955, Reward: -41.176470588235865, Avg: -34.085799279071374
Ep: 956, Reward: -12.000000000000309, Avg: -33.751874364395604
Ep: 957, Reward: -46.02272727272772, Avg: -33.706801283765984
Ep: 958, Reward: -36.80297397769568, Avg: -33.716722915434836
Ep: 959, Reward: -40.43887147335452, Avg: -33.85593591131854
Ep: 960, Reward: -48.88178913738064, Avg: -33.77332523126376
Ep: 961, Reward: -52.076677316294656, Avg: -34.44793815827286
Ep: 962, Reward: -51.4925373134332, Avg: -34.60680292534658
Ep: 963, Reward: -39.84962406015072, Avg: -34.87346636852043
Ep: 964, Reward: -22.33009708737911, Avg: -34.69960421882685
Ep: 965, Reward: -25.795053003534353, Avg: -34.856431153356574
Ep: 966, Reward: -51.6616314199404, Avg: -35.11378820829672
Ep: 967, Reward: -47.91666666666699, Avg: -35.432649531451936
Ep: 968, Reward: -53.79537953795421, Avg: -35.755586261985066
Ep: 969, Reward: -19.540229885057794, Avg: -35.57991937844571
Ep: 970, Reward: -38.405797101449835, Avg: -35.63705427253713
Ep: 971, Reward: -33.333333333333435, Avg: -35.55009775079799
Ep: 972, Reward: -16.03053435114515, Avg: -35.26212723224047
Ep: 973, Reward: -33.54430379746841, Avg: -35.27784237905868
Ep: 974, Reward: -14.814814814814657, Avg: -35.17428984693472
Ep: 975, Reward: -57.09570957095789, Avg: -35.30262399182463
Ep: 976, Reward: -29.012345679012675, Avg: -35.195584328047374
Ep: 977, Reward: -44.805194805195356, Avg: -35.357921990385044
Ep: 978, Reward: -42.56756756756799, Avg: -35.46460125029011
Ep: 979, Reward: -48.22006472491942, Avg: -35.60571662622147
Ep: 980, Reward: -29.292929292930115, Avg: -35.41909201580505
Ep: 981, Reward: -31.740614334471044, Avg: -35.430942603594204
Ep: 982, Reward: -44.05594405594485, Avg: -35.59119901385062
Ep: 983, Reward: -49.09090909090958, Avg: -36.01596024483754
Ep: 984, Reward: -32.72171253822716, Avg: -35.866254293296734
Ep: 985, Reward: -28.030303030303013, Avg: -35.93901015378844
Ep: 986, Reward: -30.921052631579528, Avg: -35.91277764212955
Ep: 987, Reward: -34.42622950819708, Avg: -35.97132565149724
Ep: 988, Reward: -57.446808510638824, Avg: -35.959806475457114
Ep: 989, Reward: -48.45360824742296, Avg: -36.12230865962626
Ep: 990, Reward: -35.48387096774257, Avg: -36.32563221778853
Ep: 991, Reward: -43.66197183098656, Avg: -36.40741322642098
Ep: 992, Reward: -49.09090909090983, Avg: -36.569964108374855
Ep: 993, Reward: -46.488294314381825, Avg: -37.09095266207973
Ep: 994, Reward: -28.08219178082238, Avg: -36.819058924935874
Ep: 995, Reward: -14.062499999999783, Avg: -36.646706825699226
Ep: 996, Reward: -26.923076923077232, Avg: -36.85869853769094
Ep: 997, Reward: -63.33333333333385, Avg: -37.06260244159485
Ep: 998, Reward: -6.7524115755625065, Avg: -36.642947070170976
Ep: 999, Reward: -50.98039215686309, Avg: -36.59231143130003
Ep: 1000, Reward: -42.30769230769303, Avg: -36.64038835437696
Ep: 1001, Reward: -53.416149068323676, Avg: -36.88194534345248
Ep: 1002, Reward: -56.228956228956655, Avg: -37.09358555509269
Ep: 1003, Reward: -27.835051546391814, Avg: -36.98418096851579
Ep: 1004, Reward: -44.827586206896996, Avg: -37.3544426461876
Ep: 1005, Reward: -25.093632958802292, Avg: -37.40248042505098
Ep: 1006, Reward: -48.80546075085386, Avg: -37.579059622723456
Ep: 1007, Reward: -26.07003891050598, Avg: -37.30028632761798
Ep: 1008, Reward: -55.63139931740654, Avg: -37.69342040447406
Ep: 1009, Reward: -45.39249146757746, Avg: -37.95815612996064
Ep: 1010, Reward: -39.59731543624207, Avg: -38.073826254020034
Ep: 1011, Reward: -35.94306049822086, Avg: -38.425903917825764
Ep: 1012, Reward: -62.1993127147772, Avg: -38.92139102087715
Ep: 1013, Reward: -39.84962406015055, Avg: -38.896158447919326
Ep: 1014, Reward: -35.48387096774231, Avg: -39.05907796567756
Ep: 1015, Reward: -23.076923076923002, Avg: -38.88195245960468
Ep: 1016, Reward: -38.93129770992395, Avg: -38.88351033466309
Ep: 1017, Reward: -37.28222996515701, Avg: -39.07722815670272
Ep: 1018, Reward: -33.55481727574762, Avg: -38.95245886914273
Ep: 1019, Reward: -52.86195286195353, Avg: -38.873235260507364
Ep: 1020, Reward: -38.983050847458415, Avg: -38.89639910231527
Ep: 1021, Reward: -54.385964912281466, Avg: -38.982894410352806
Ep: 1022, Reward: -24.050632911392906, Avg: -38.793742944789926
Ep: 1023, Reward: -38.27160493827224, Avg: -38.72662080647038
Ep: 1024, Reward: -48.64048338368657, Avg: -38.90838987871784
Ep: 1025, Reward: -20.00000000000035, Avg: -38.68271420304217
Ep: 1026, Reward: -50.00000000000078, Avg: -39.01883460437997
Ep: 1027, Reward: -27.79783393501821, Avg: -38.880754549569566
Ep: 1028, Reward: -44.25087108013996, Avg: -39.039986809859016
Ep: 1029, Reward: -47.368421052632456, Avg: -39.25085050756482
Ep: 1030, Reward: -43.26241134751817, Avg: -39.40715883156632
Ep: 1031, Reward: -40.983606557377755, Avg: -39.522123102268296
Ep: 1032, Reward: -46.031746031746835, Avg: -39.72820327445017
Ep: 1033, Reward: -44.22310756972136, Avg: -39.59806592909475
Ep: 1034, Reward: -40.78947368421109, Avg: -39.57643046459458
Ep: 1035, Reward: -31.271477663230396, Avg: -39.43522032655111
Ep: 1036, Reward: -38.62815884476601, Avg: -39.61695646045331
Ep: 1037, Reward: -39.79933110367941, Avg: -39.56667390942114
Ep: 1038, Reward: -27.58620689655201, Avg: -39.446562824024234
Ep: 1039, Reward: -42.748091603054256, Avg: -39.222475795803895
Ep: 1040, Reward: -35.48387096774277, Avg: -39.00354401367804
Ep: 1041, Reward: -43.60902255639158, Avg: -39.19151393849008
Ep: 1042, Reward: -33.797909407665784, Avg: -39.212946269976804
Ep: 1043, Reward: -27.00729927007303, Avg: -39.164022846906924
Ep: 1044, Reward: -43.060498220641094, Avg: -39.05726128107062
Ep: 1045, Reward: -57.236842105263804, Avg: -39.21990747990103
Ep: 1046, Reward: -54.3973941368087, Avg: -39.38031977743349
Ep: 1047, Reward: -40.74074074074092, Avg: -39.3679319629979
Ep: 1048, Reward: -26.47058823529457, Avg: -39.0705940497304
Ep: 1049, Reward: -43.33333333333407, Avg: -39.19358255547753
Ep: 1050, Reward: -41.36807817589649, Avg: -39.421216825608596
Ep: 1051, Reward: -29.936305732484232, Avg: -39.35662228576029
Ep: 1052, Reward: -42.96577946768131, Avg: -39.27408495848588
Ep: 1053, Reward: -36.170212765957885, Avg: -39.317605267963636
Ep: 1054, Reward: -41.39194139194177, Avg: -39.090806119008796
Ep: 1055, Reward: -42.028985507246915, Avg: -39.09933126819891
Ep: 1056, Reward: -34.06593406593471, Avg: -39.319990608858255
Ep: 1057, Reward: -61.13074204947056, Avg: -39.47107075662568
Ep: 1058, Reward: -38.8489208633099, Avg: -39.491530225481824
Ep: 1059, Reward: -28.571428571429415, Avg: -39.372855796462574
Ep: 1060, Reward: -52.5222551928792, Avg: -39.40926045701756
Ep: 1061, Reward: -59.247648902822235, Avg: -39.48097017288283
Ep: 1062, Reward: -52.727272727273075, Avg: -39.493317527021226
Ep: 1063, Reward: -50.31055900621175, Avg: -39.597926876481836
Ep: 1064, Reward: -25.795053003533948, Avg: -39.632576435643394
Ep: 1065, Reward: -60.65573770491892, Avg: -39.98118328265724
Ep: 1066, Reward: -34.065934065934584, Avg: -39.80522630911718
Ep: 1067, Reward: -38.18181818181859, Avg: -39.70787782426869
Ep: 1068, Reward: -41.176470588235645, Avg: -39.581688734771504
Ep: 1069, Reward: -33.56643356643408, Avg: -39.72195077158527
Ep: 1070, Reward: -43.85964912280774, Avg: -39.776489291798846
Ep: 1071, Reward: -47.183098591549644, Avg: -39.91498694438101
Ep: 1072, Reward: -52.7027027027035, Avg: -40.2817086278966
Ep: 1073, Reward: -47.16981132075543, Avg: -40.41796370312946
Ep: 1074, Reward: -65.6250000000005, Avg: -40.92606555498132
Ep: 1075, Reward: -54.3973941368086, Avg: -40.89908240063983
Ep: 1076, Reward: -62.9629629629636, Avg: -41.23858857347934
Ep: 1077, Reward: -50.000000000000796, Avg: -41.29053662542739
Ep: 1078, Reward: -38.84892086330986, Avg: -41.25335015838481
Ep: 1079, Reward: -38.18181818181829, Avg: -41.1529676929538
Ep: 1080, Reward: -47.955390334573295, Avg: -41.33959230337024
Ep: 1081, Reward: -44.05594405594483, Avg: -41.462745600584974
Ep: 1082, Reward: -48.148148148148984, Avg: -41.50366764150701
Ep: 1083, Reward: -42.65232974910442, Avg: -41.43928184808897
Ep: 1084, Reward: -50.87719298245686, Avg: -41.62083665253126
Ep: 1085, Reward: -49.15254237288226, Avg: -41.83205904595706
Ep: 1086, Reward: -46.808510638298486, Avg: -41.990933626024244
Ep: 1087, Reward: -46.87500000000086, Avg: -42.11542133094228
Ep: 1088, Reward: -42.17687074829987, Avg: -41.962721953318876
Ep: 1089, Reward: -52.55474452554821, Avg: -42.00373331610013
Ep: 1090, Reward: -48.9051094890519, Avg: -42.13794570131323
Ep: 1091, Reward: -52.70270270270328, Avg: -42.228353010030396
Ep: 1092, Reward: -37.28222996515713, Avg: -42.110266218772864
Ep: 1093, Reward: -49.82078853046682, Avg: -42.14359116093372
Ep: 1094, Reward: -32.0000000000007, Avg: -42.182769243125506
Ep: 1095, Reward: -45.20547945205549, Avg: -42.494199037646055
Ep: 1096, Reward: -52.20588235294196, Avg: -42.747027091944716
Ep: 1097, Reward: -52.38095238095319, Avg: -42.63750328242091
Ep: 1098, Reward: -48.80546075085393, Avg: -43.05803377417383
Ep: 1099, Reward: -48.979591836735445, Avg: -43.038025770972546
Ep: 1100, Reward: -40.76655052264886, Avg: -43.0226143531221
Ep: 1101, Reward: -50.495049504951346, Avg: -42.993403357488376
Ep: 1102, Reward: -40.74074074074133, Avg: -42.83852120260622
Ep: 1103, Reward: -60.78431372549108, Avg: -43.16801382439722
Ep: 1104, Reward: -40.809968847352685, Avg: -43.12783765080179
Ep: 1105, Reward: -52.830188679246085, Avg: -43.40520320800622
Ep: 1106, Reward: -48.275862068966354, Avg: -43.39990722118735
Ep: 1107, Reward: -40.76655052264874, Avg: -43.54687233730877
Ep: 1108, Reward: -42.748091603054135, Avg: -43.41803926016525
Ep: 1109, Reward: -49.82078853046682, Avg: -43.46232223079414
Ep: 1110, Reward: -39.92932862190872, Avg: -43.465642362650804
Ep: 1111, Reward: -51.45631067961246, Avg: -43.62077486446472
Ep: 1112, Reward: -47.91666666666741, Avg: -43.47794840398361
Ep: 1113, Reward: -47.194719471947884, Avg: -43.55139935810159
Ep: 1114, Reward: -52.68138801261907, Avg: -43.72337452855036
Ep: 1115, Reward: -45.25547445255549, Avg: -43.94516004230668
Ep: 1116, Reward: -50.35460992907881, Avg: -44.05939316449823
Ep: 1117, Reward: -50.49504950495127, Avg: -44.19152135989618
Ep: 1118, Reward: -59.752321981425055, Avg: -44.453496406952944
Ep: 1119, Reward: -53.23741007194318, Avg: -44.45725097905285
Ep: 1120, Reward: -56.386292834891805, Avg: -44.63128339892718
Ep: 1121, Reward: -41.39194139194198, Avg: -44.50134316372379
Ep: 1122, Reward: -50.530035335689796, Avg: -44.76613718796676
Ep: 1123, Reward: -47.36842105263234, Avg: -44.85710534911036
Ep: 1124, Reward: -49.20634920635004, Avg: -44.86276400733699
Ep: 1125, Reward: -60.00000000000089, Avg: -45.262764007337
Ep: 1126, Reward: -54.06360424028356, Avg: -45.30340004973983
Ep: 1127, Reward: -50.000000000000774, Avg: -45.52542171038966
Ep: 1128, Reward: -51.38888888888964, Avg: -45.59680188847716
Ep: 1129, Reward: -52.89855072463842, Avg: -45.65210318519721
Ep: 1130, Reward: -55.1724137931042, Avg: -45.77120320965306
Ep: 1131, Reward: -47.36842105263224, Avg: -45.83505135460561
Ep: 1132, Reward: -62.84829721362318, Avg: -46.00321686642438
Ep: 1133, Reward: -55.719557195572776, Avg: -46.11818136268289
Ep: 1134, Reward: -56.08108108108186, Avg: -46.2710974366516
Ep: 1135, Reward: -47.552447552448385, Avg: -46.43390713554378
Ep: 1136, Reward: -55.696202531646406, Avg: -46.604587572412576
Ep: 1137, Reward: -59.18367346938868, Avg: -46.79843099606966
Ep: 1138, Reward: -40.14084507042324, Avg: -46.92397737780838
Ep: 1139, Reward: -56.52173913043558, Avg: -47.0617138530822
Ep: 1140, Reward: -55.55555555555637, Avg: -47.262430698960344
Ep: 1141, Reward: -50.943396226415814, Avg: -47.335774435660575
Ep: 1142, Reward: -59.24764890282217, Avg: -47.590271830612146
Ep: 1143, Reward: -47.88273615635246, Avg: -47.79902619947494
Ep: 1144, Reward: -55.47945205479533, Avg: -47.923215737816484
Ep: 1145, Reward: -56.953642384106764, Avg: -47.92038374060491
Ep: 1146, Reward: -53.068592057762494, Avg: -47.90709571981445
Ep: 1147, Reward: -45.73643410852782, Avg: -47.95705265349232
Ep: 1148, Reward: -49.09090909090986, Avg: -48.18325586204846
Ep: 1149, Reward: -61.414790996785456, Avg: -48.36407043868297
Ep: 1150, Reward: -47.18309859155, Avg: -48.42222064283951
Ep: 1151, Reward: -56.38629283489177, Avg: -48.68672051386359
Ep: 1152, Reward: -58.99053627760341, Avg: -48.846968081962814
Ep: 1153, Reward: -47.36842105263224, Avg: -48.95895016482957
Ep: 1154, Reward: -58.73015873015953, Avg: -49.13233233821175
Ep: 1155, Reward: -61.66134185303604, Avg: -49.328655901669634
Ep: 1156, Reward: -58.73015873015961, Avg: -49.57529814831189
Ep: 1157, Reward: -54.692556634305056, Avg: -49.51091629416023
Ep: 1158, Reward: -53.900709219858925, Avg: -49.661434177725724
Ep: 1159, Reward: -50.65789473684276, Avg: -49.88229883937984
Ep: 1160, Reward: -56.95364238410679, Avg: -49.926612711292115
Ep: 1161, Reward: -43.82022471910172, Avg: -49.772338469454915
Ep: 1162, Reward: -50.00000000000078, Avg: -49.745065742182184
Ep: 1163, Reward: -56.22895622895704, Avg: -49.80424971440965
Ep: 1164, Reward: -54.225352112676816, Avg: -50.08855270550108
Ep: 1165, Reward: -54.09836065573852, Avg: -50.02297893500928
Ep: 1166, Reward: -56.081081081081905, Avg: -50.243130405160734
Ep: 1167, Reward: -50.000000000000696, Avg: -50.361312223342566
Ep: 1168, Reward: -54.838709677420155, Avg: -50.49793461423441
Ep: 1169, Reward: -57.51633986928184, Avg: -50.7374336772629
Ep: 1170, Reward: -54.225352112676795, Avg: -50.84109070716159
Ep: 1171, Reward: -60.39603960396132, Avg: -50.9732201172857
Ep: 1172, Reward: -50.191570881226774, Avg: -50.94810879907092
Ep: 1173, Reward: -45.20547945205538, Avg: -50.92846548038392
Ep: 1174, Reward: -53.846153846154444, Avg: -50.81067701884546
Ep: 1175, Reward: -46.96969696969762, Avg: -50.73640004717436
Ep: 1176, Reward: -49.01960784313782, Avg: -50.596966495976105
Ep: 1177, Reward: -54.86111111111197, Avg: -50.64557760708722
Ep: 1178, Reward: -50.98039215686356, Avg: -50.766892320022755
Ep: 1179, Reward: -58.33333333333421, Avg: -50.968407471537915
Ep: 1180, Reward: -58.904109589041916, Avg: -51.0778946640826
Ep: 1181, Reward: -47.18309859154991, Avg: -51.10916620943865
Ep: 1182, Reward: -56.81063122923667, Avg: -51.19579104024952
Ep: 1183, Reward: -50.38167938931374, Avg: -51.273084536651616
Ep: 1184, Reward: -62.8482972136232, Avg: -51.39279557896328
Ep: 1185, Reward: -47.18309859155002, Avg: -51.37310114114995
Ep: 1186, Reward: -59.87654320987742, Avg: -51.50378146686574
Ep: 1187, Reward: -51.29870129870206, Avg: -51.54801847985275
Ep: 1188, Reward: -58.59872611465047, Avg: -51.71223703351626
Ep: 1189, Reward: -59.37500000000085, Avg: -51.780439588260776
Ep: 1190, Reward: -55.782312925170835, Avg: -51.84921162262198
Ep: 1191, Reward: -55.97484276729639, Avg: -51.88193302326791
Ep: 1192, Reward: -57.142857142857956, Avg: -52.08053929504492
Ep: 1193, Reward: -60.1328903654494, Avg: -52.183660313394746
Ep: 1194, Reward: -58.33333333333419, Avg: -52.44699364672808
Ep: 1195, Reward: -65.42553191489446, Avg: -52.649194171356456
Ep: 1196, Reward: -56.22895622895701, Avg: -52.689424910116614
Ep: 1197, Reward: -53.237410071943245, Avg: -52.69798948702652
Ep: 1198, Reward: -52.89855072463841, Avg: -52.738920386764356
Ep: 1199, Reward: -54.098360655738446, Avg: -52.79010807495439
Ep: 1200, Reward: -59.731543624161944, Avg: -52.979758005969515
Ep: 1201, Reward: -56.66666666666748, Avg: -53.04147417758668
Ep: 1202, Reward: -56.65634674922688, Avg: -53.20063023767154
Ep: 1203, Reward: -54.0636042402835, Avg: -53.13342314281947
Ep: 1204, Reward: -55.932203389831294, Avg: -53.28464548824426
Ep: 1205, Reward: -43.08943089430957, Avg: -53.187237910394884
Ep: 1206, Reward: -51.310861423221816, Avg: -53.21758790393745
Ep: 1207, Reward: -57.92880258899761, Avg: -53.389210424600925
Ep: 1208, Reward: -53.94736842105343, Avg: -53.50120319278092
Ep: 1209, Reward: -58.73015873015959, Avg: -53.59029689477785
Ep: 1210, Reward: -46.280991735537825, Avg: -53.653813525914146
Ep: 1211, Reward: -56.95364238410684, Avg: -53.708786842959086
Ep: 1212, Reward: -52.727272727273544, Avg: -53.75689290356515
Ep: 1213, Reward: -48.97959183673546, Avg: -53.77474162721302
Ep: 1214, Reward: -56.666666666667446, Avg: -53.81459441375352
Ep: 1215, Reward: -53.94736842105341, Avg: -53.90151335343849
Ep: 1216, Reward: -50.35460992907881, Avg: -53.90151335343849
Ep: 1217, Reward: -54.06360424028354, Avg: -53.937198900791806
Ep: 1218, Reward: -42.1487603305791, Avg: -53.76116328428335
Ep: 1219, Reward: -55.17241379310426, Avg: -53.780513321494965
Ep: 1220, Reward: -53.40501792114777, Avg: -53.75070057235753
Ep: 1221, Reward: -59.731543624161944, Avg: -53.93409659467972
Ep: 1222, Reward: -50.704225352113475, Avg: -53.93583849484395
Ep: 1223, Reward: -63.06818181818269, Avg: -54.09283610249945
Ep: 1224, Reward: -54.39739413680866, Avg: -54.14474655180404
Ep: 1225, Reward: -48.81889763779598, Avg: -54.032935528181994
Ep: 1226, Reward: -49.664429530202135, Avg: -53.98894378108118
Ep: 1227, Reward: -56.666666666667496, Avg: -54.05561044774785
Ep: 1228, Reward: -56.11285266457772, Avg: -54.102850085504734
Ep: 1229, Reward: -62.71186440678053, Avg: -54.20098322232616
Ep: 1230, Reward: -51.61290322580734, Avg: -54.16538811665318
Ep: 1231, Reward: -54.69255663430508, Avg: -54.23862947246992
Ep: 1232, Reward: -49.27536231884122, Avg: -54.1029001235221
Ep: 1233, Reward: -51.048951048951835, Avg: -54.05619406205587
Ep: 1234, Reward: -54.69255663430498, Avg: -54.0423088175881
Ep: 1235, Reward: -62.025316455697045, Avg: -54.1870375066206
Ep: 1236, Reward: -49.090909090909896, Avg: -54.12098457221323
Ep: 1237, Reward: -59.88538681948515, Avg: -54.128001705714205
Ep: 1238, Reward: -46.56488549618386, Avg: -54.1922421099718
Ep: 1239, Reward: -45.833333333333904, Avg: -54.08535805200079
Ep: 1240, Reward: -41.78082191780883, Avg: -53.94761071562331
Ep: 1241, Reward: -58.199356913184154, Avg: -54.020170322491005
Ep: 1242, Reward: -56.66666666666746, Avg: -53.99436050012945
Ep: 1243, Reward: -53.571428571429344, Avg: -54.05124742428023
Ep: 1244, Reward: -63.696369636964604, Avg: -54.13341660010192
Ep: 1245, Reward: -46.428571428572106, Avg: -54.02816589054658
Ep: 1246, Reward: -54.38596491228146, Avg: -54.04133961909176
Ep: 1247, Reward: -48.148148148148906, Avg: -54.06545675948796
Ep: 1248, Reward: -52.72727272727341, Avg: -54.101820395851604
Ep: 1249, Reward: -49.090909090909676, Avg: -53.978581576792834
Ep: 1250, Reward: -54.8387096774202, Avg: -54.05513768765154
Ep: 1251, Reward: -51.55709342560624, Avg: -54.00684569355869
Ep: 1252, Reward: -54.98392282958289, Avg: -53.966779559078496
Ep: 1253, Reward: -53.64238410596104, Avg: -54.02951918961178
Ep: 1254, Reward: -60.48632218845071, Avg: -54.047080824194694
Ep: 1255, Reward: -54.70383275261404, Avg: -53.977505733190476
Ep: 1256, Reward: -55.78231292517082, Avg: -53.948027275140575
